Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1238052312079388674,negative,1.1993672847747803,-0.8518288135528564,2.1934947967529297
1238044644132491264,negative,1.4848625659942627,-0.5347692370414734,1.5209250450134277
1238042081890906112,neutral,1.9448519945144653,0.925603449344635,-0.002225590869784355
1238047283117207554,negative,1.1715283393859863,-0.08520204573869705,2.15986967086792
1238052307637583872,negative,1.1474226713180542,-1.0653181076049805,2.6277806758880615
1238048993227112448,neutral,1.3919743299484253,-0.31115320324897766,0.33816760778427124
1238052424964767744,neutral,2.415412187576294,0.25893473625183105,0.5316762328147888
1238042081865564161,neutral,1.2375038862228394,0.3828281760215759,0.7847858667373657
1238047752686161920,negative,0.993229866027832,-0.6007270812988281,1.8528128862380981
1238052391355920389,negative,1.0259385108947754,-0.677151620388031,2.181788921356201
1238042190581923840,neutral,1.2877253293991089,0.017219282686710358,1.0889829397201538
1238056004652134400,negative,1.1796717643737793,-0.28284141421318054,1.24203360080719
1238052349823922176,negative,1.5057852268218994,-1.2265948057174683,2.6801090240478516
1238046473926987778,neutral,1.4859849214553833,-0.14099663496017456,0.9634929895401001
1238049134612905984,negative,0.5498801469802856,-0.5983639359474182,2.5610880851745605
1238053058346496002,negative,0.4264451563358307,-0.3061425983905792,1.7532405853271484
1238053565404459008,positive,0.6253786683082581,1.83888578414917,0.6818803548812866
1238046641531293698,neutral,2.1428093910217285,-0.21387261152267456,0.7116785049438477
1238049250950316034,negative,0.7233390212059021,-0.7932460904121399,2.6825544834136963
1238046973011398656,neutral,1.4077496528625488,0.1464187204837799,0.4663950502872467
1238047664387784704,neutral,1.2694789171218872,0.3622424006462097,1.0454343557357788
1238047379330412544,neutral,0.9522837996482849,0.26216742396354675,0.9116731882095337
1238046708354949120,negative,0.42847880721092224,-1.2751342058181763,4.417056560516357
1238051997909053440,negative,1.5568726062774658,-0.15686467289924622,1.8335288763046265
1238052236590227456,negative,1.4020823240280151,-0.7012598514556885,1.7067610025405884
1238053611499859968,negative,0.8331618905067444,-0.09739654511213303,1.47291100025177
1238051989688369154,neutral,1.698805332183838,-0.8286488652229309,1.5089423656463623
1238052974515060739,negative,1.5457735061645508,-0.7679623365402222,1.9051973819732666
1238052324632821766,negative,1.1926188468933105,-0.21366849541664124,1.5693212747573853
1238052879346393094,neutral,2.3633031845092773,0.009728603065013885,1.6571977138519287
1238048089237266432,neutral,1.9921798706054688,-0.2483321726322174,1.1609684228897095
1238053528209371138,negative,1.3771578073501587,-1.3487099409103394,3.6856560707092285
1238047375228145666,negative,1.3184384107589722,-0.7615804076194763,2.012138843536377
1238052163470778370,negative,1.2572498321533203,-1.2946722507476807,3.3144969940185547
1238053425625038848,neutral,0.9897410273551941,0.564294159412384,0.7200695872306824
1238055224889069569,positive,0.813914954662323,1.3574514389038086,-0.015898702666163445
1238052689755475974,neutral,1.7878391742706299,0.06064434349536896,0.916753888130188
1238052320799264768,positive,1.1370259523391724,3.4594924449920654,-0.7213695645332336
1238052622151581696,positive,0.5895557403564453,1.217907428741455,0.5134389400482178
1238053314425753600,negative,0.4754734933376312,-0.9464518427848816,3.5663070678710938
1238053561596088325,neutral,2.046102523803711,0.32313209772109985,0.1900966316461563
1238047220030746624,neutral,2.499074697494507,0.8085591197013855,-0.02741730771958828
1238055195076104195,neutral,1.8486542701721191,0.7325145602226257,0.5089418888092041
1238056550108762112,neutral,1.4976465702056885,0.9769920110702515,0.3295426070690155
1238047085750030338,neutral,1.8486542701721191,0.7325145602226257,0.5089418888092041
1238047493016834048,negative,1.5290666818618774,-0.9167870879173279,1.8438345193862915
1238053683419545600,negative,1.0185558795928955,0.7692885398864746,1.4041539430618286
1238053205658877953,positive,0.2413681447505951,2.834597110748291,-0.26227277517318726
1238052685049401344,neutral,2.474968671798706,0.4394802451133728,1.2007676362991333
