Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1273827847929561089,covid19gt,0,9,MISC,0.9997
1273827847929561089,oms,21,24,ORG,0.9999
1273827848005042181,polilara,44,52,LOC,0.5646
1273827848017653761,kremlin,6,13,ORG,0.9999
1273827848017653761,vladímir putin,106,120,PER,0.9999
1273827848021659649,lineadecontrast,4,19,ORG,0.9721
1273827848021659649,covid 19,67,75,MISC,0.9998
1273827848038596609,ecuador,0,7,ORG,0.9014
1273827848042807296,luise189,4,12,PER,0.9776
1273827848042807296,corona,21,27,PER,0.9998
1273827848055291906,asilodijo jefe de estado,0,24,MISC,0.6556
1273827848055291906,nicolasmaduro,26,39,PER,0.9964
1273827848055291906,cuarentena social,106,123,MISC,0.9999
1273827848055291906,aragua,139,145,LOC,1.0
1273827848055291906,bolívar,147,154,LOC,1.0
1273827848055291906,miranda,156,163,LOC,1.0
1273827848055291906,la guaira,165,174,LOC,0.9999
1273827848055291906,zulia,177,182,LOC,1.0
1273827848055291906,distrito capital,195,211,LOC,0.9999
1273827848055291906,covid-19,240,248,MISC,0.9995
1273827848055291906,máximamoralpatriótica,250,271,MISC,0.9635
1273827848059416582,covid19,131,138,MISC,0.7692
1273827848059416582,economía,139,147,MISC,0.9674
1273827848059416582,sandrasol95,150,161,PER,0.9626
1273827848059416582,jazzballesteros,163,178,PER,0.3697
1273827848059416582,irenemedrano14,180,194,PER,0.9992
1273827848059416582,martinduran24,196,209,PER,0.9992
1273827848059596800,loquesevive,0,11,MISC,0.9019
1273827848059596800,hospital regional ernesto sequeira blanco,85,126,LOC,0.9999
1273827848420278279,covid-19,24,32,MISC,0.9999
1273827848457945088,valeriabuitrag1,4,19,PER,0.994
1273827849204568065,somosnoticias,0,13,ORG,0.8469
1273827849204568065,somostuhistoria,16,31,MISC,0.5796
1273827849204568065,eua,84,87,LOC,0.9999
1273827849204568065,primera guerra mundial,162,184,MISC,0.9998
1273827849561149441,covid19,69,76,MISC,0.9999
1273827849561149441,seguro de salud para la familia,108,139,MISC,0.9998
1273827849561149441,quédateencasa,147,160,MISC,0.948
1273827849921650688,pipecordoba,19,30,ORG,0.9975
1273827849921650688,alcaldía de ibagué,102,120,ORG,0.9997
1273827849921650688,covid-19,147,155,MISC,0.9999
1273827849921650688,cgr,183,186,ORG,0.9999
1273827849921650688,colombia,187,195,LOC,0.9998
1273827849951227904,ejército mexicano,0,17,ORG,0.9999
1273827849951227904,covid19,70,77,MISC,0.9999
1273827849976385536,oms,11,14,ORG,0.9999
1273827849976385536,covid-19,50,58,MISC,0.9999
1273827849976385536,reino unido,73,84,ORG,0.9999
1273827849992982528,ccl,0,3,ORG,0.9999
1273827849992982528,gobierno,12,20,ORG,1.0
1273827850240405504,covid-19,31,39,MISC,0.9999
1273827850240405504,signify,55,62,ORG,0.9999
1273827850240405504,universidad de boston,68,89,ORG,0.9999
1273827850261577728,tano2412,4,12,PER,0.6729
1273827850261577728,covid-19,87,95,MISC,0.9999
1273827850269929477,covid19,58,65,MISC,0.9999
1273827850294943744,accionesporlavida,0,17,ORG,0.9873
1273827850294943744,héroesenlavía,60,73,MISC,0.9994
1273827850294943744,covid-19,90,98,MISC,0.9998
1273827850307715073,bcodevenezuela,4,18,ORG,0.9647
1273827850307715073,hoyenbdv,20,28,MISC,0.9958
1273827850307715073,sudebaninforma,56,70,ORG,0.9984
1273827850307715073,tdd,94,97,MISC,0.9878
1273827850307715073,pensionadosde,123,136,MISC,0.9879
1273827850362204160,méxico,24,30,LOC,0.9998
1273827850362204160,covid19,72,79,MISC,0.9999
1273827850362241031,chairosy,4,12,PER,0.9892
1273827850450169857,covid-19,24,32,MISC,0.9999
1273827850462822402,ormaninnis,4,14,PER,0.9676
1273827850462822402,minsa,40,45,ORG,0.9336
1273827850475450370,bienal de flamenco,3,21,MISC,0.9999
1273827850567561218,saint etienne,3,16,LOC,0.9999
1273827850567561218,covid,49,54,ORG,0.9993
1273827850567561218,plantel,61,68,ORG,0.9987
1273827850567561218,futbolinternacional,110,129,MISC,0.9614
1273827850903224320,dradianacarpio,4,18,PER,0.9992
1273827850903224320,comité de crisis,46,62,ORG,0.9999
1273827854334164992,davidheller,4,15,PER,0.968
1273827854334164992,kande begun pasache,27,46,PER,0.9999
1273827854334164992,covid,113,118,MISC,0.9794
1273827854372032512,antoniogaspar42,4,19,PER,0.9357
1273827854372032512,chilpancingo,72,84,LOC,1.0
1273827854422343681,coronavirus covid19,68,87,MISC,0.9998
1273827854803800066,ramirezclaudia,1,15,PER,0.9635
1273827854803800066,hlgatell,18,26,ORG,0.958
1273827855118544896,cnnee,4,9,ORG,1.0
1273827855118544896,beijing,11,18,LOC,0.9987
1273827855970062337,panamá,0,6,LOC,1.0
1273827855970062337,minsa,9,14,ORG,0.9613
1273827855970062337,covid-19,66,74,MISC,0.9997
1273827855978377216,denissejoan,4,15,PER,0.998
1273827855978377216,psy-covid-panamá,86,102,MISC,0.9999
1273827858549542912,arequipa,15,23,LOC,1.0
1273827858549542912,essalud,39,46,ORG,0.9958
1273827858750865413,vhfiel,4,10,ORG,0.9878
1273827858750865413,china,15,20,ORG,0.9994
1273827858939629568,thepulpec,4,13,ORG,0.65
1273827858939629568,lenin,24,29,PER,0.9999
1273827858939629568,mariapaularomo,32,46,PER,0.9925
1273827858939629568,ottosonnenh,48,59,PER,0.9972
1273827858939629568,juanseroldan,62,74,PER,0.9977
1273827859447062528,hdemauleon,4,14,ORG,0.9894
1273827859447062528,covid-19,64,72,MISC,0.9999
1273827859648438272,coronavirusnot4,4,19,ORG,0.9662
1273827859648438272,panama,71,77,LOC,1.0
1273827859648438272,754,103,106,LOC,0.6135
1273827859707170816,santiago,6,14,LOC,0.9806
1273827859707170816,covid19,81,88,MISC,0.9998
1273827860420190210,covid-19,34,42,MISC,0.9999
1273827860441190400,pulsoguayaco,4,16,ORG,0.8915
1273827860441190400,coronavirus,18,29,MISC,0.9983
1273827860441190400,copa,31,35,MISC,0.9993
1273827860684378113,enrique paris,15,28,PER,0.9999
1273827862773207043,raulh10,4,11,PER,0.637
1273827862773207043,covidー19,27,35,MISC,0.9973
1273827863301668864,asibrianv,4,13,ORG,0.7938
1273827863301668864,detectados coronavirus,25,47,MISC,0.8502
1273827863746301953,coronavirusnewv,4,19,ORG,0.9936
1273827863746301953,🇵🇦,21,23,LOC,0.611
1273827863746301953,panama,26,32,LOC,0.9995
1273827863746301953,panamá,46,52,LOC,0.9997
1273827864606105601,gloriacamano,4,16,ORG,0.9924
1273827864606105601,covid19,35,42,MISC,0.9629
1273827864606105601,panamá,46,52,LOC,1.0
1273827864606105601,coronavirus,83,94,MISC,0.8887
1273827864752914432,capital,4,11,ORG,0.9991
1273827864752914432,envivo,18,24,MISC,0.9866
1273827864752914432,21noticiasnocturno,27,45,MISC,0.9997
1273827864752914432,fely_carnalla,52,65,PER,0.999
1273827864752914432,juanbaaq,68,76,PER,0.9427
1273827864752914432,antonieto1889,80,93,PER,0.5226
1273827864752914432,dexametasona,97,109,MISC,0.9769
1273827864866152450,valeriabuitrag1,4,19,PER,0.994
1273827867114328069,thepinguinhdp,4,17,ORG,0.6169
1273827867114328069,covid 19,64,72,MISC,0.9999
1273827867978272768,anacristinab20,4,18,PER,0.6886
1273827867978272768,covid19,64,71,MISC,0.9999
1273827867978272768,panama,125,131,LOC,0.8243
1273827868238372864,ministerio de salud,3,22,ORG,0.9999
1273827868238372864,covid-19,53,61,MISC,0.9999
1273827868238372864,noticiasde,128,138,ORG,0.9891
1273827868271882240,bbcmundo,4,12,ORG,0.9992
1273827868271882240,sars-cov-2,49,59,MISC,0.9996
1273827868368416771,jmilei,4,10,ORG,0.6084
1273827868368416771,covid-19,64,72,MISC,0.9992
1273827868443914242,generación z,77,89,MISC,0.9891
1273827868443914242,marketing directo,92,109,MISC,0.9983
1273827868695506944,minsapma,26,34,ORG,0.9999
1273827868695506944,covid-19,105,113,MISC,0.9999
1273827868854886405,panamá,29,35,LOC,0.9999
1273827868854886405,covid2019,36,45,MISC,0.9855
1273827868854886405,salvesequienpueda quedateencasa,48,79,MISC,0.9999
1273827870918553600,herediaramii,4,16,PER,0.9737
1273827871048507393,carlosloret,4,15,PER,0.9988
1273827871048507393,covid19,118,125,MISC,0.9998
1273827871421759490,lopezdoriga,4,15,PER,0.7273
1273827871421759490,florida,17,24,LOC,1.0
1273827871421759490,covid-19,75,83,MISC,0.9998
1273827871421759490,eeuu,87,92,LOC,0.9999
1273827871606419456,reuterslatam,4,16,ORG,0.7057
1273827871606419456,méxico,18,24,LOC,1.0
1273827871782551554,gustavorugeles,4,18,PER,0.9991
1273827871782551554,estados unidos,64,78,ORG,0.9999
1273827871782551554,usembassybogota,80,95,ORG,0.5781
1273827872130678784,paulaflores05,4,17,ORG,0.3659
1273827872130678784,coronavirus,29,40,MISC,0.9963
1273827872130678784,panamá,41,47,LOC,1.0
1273827872155688966,convergavilan,4,17,ORG,0.9716
1273827872155688966,sillarota,44,53,PER,0.954
1273827872155688966,ssalud,58,64,ORG,0.9987
1273827872155688966,asa cristina laurell,99,119,PER,0.9999
1273827872407502849,aca,63,66,MISC,0.9986
1273827872407502849,drenriqueparis,117,131,PER,0.4652
1273827872407502849,sebasugarte,133,144,ORG,0.5355
1273827875213520896,marceozz,4,12,PER,0.9905
1273827875213520896,brasil,28,34,LOC,0.9999
1273827875213520896,alferdez,78,86,PER,0.6757
1273827876022829057,nohuboapagóncultural,19,39,MISC,0.9989
1273827876022829057,ministerio de cultura cuba,40,66,ORG,0.9937
1273827876022829057,mesa redonda,104,116,MISC,0.9999
1273827876022829057,alp,134,137,MISC,0.6985
1273827876098445314,lajornadaonline,4,19,ORG,0.9575
1273827876098445314,videoslajornada,21,36,MISC,0.9997
1273827876098445314,covid-19,86,94,MISC,0.8583
1273827876098445314,ssalud_mx,118,127,ORG,0.8943
1273827876337594375,vanessakaiser22,4,19,PER,0.9885
1273827876337594375,schmidt-hebel,90,103,PER,0.9992
1273827876354297857,jeffryoqueli,4,16,PER,0.9993
1273827876354297857,guatemala,19,28,LOC,1.0
1273827876354297857,américa,50,57,LOC,1.0
1273827877193158656,frediedelfin,4,16,PER,0.9981
1273827877193158656,covid19,33,40,MISC,0.9999
1273827877193158656,oaxaca,44,50,LOC,1.0
1273827877843357696,chileyaac,4,13,ORG,0.9772
1273827877843357696,covid,45,50,MISC,0.9996
1273827877843357696,urgencias del hospital local,66,94,ORG,0.9922
1273827877843357696,melipilla,98,107,LOC,0.9996
1273827877843357696,jefe de urgencias,112,129,PER,0.9992
1273827877843357696,doctor r,131,139,PER,0.9995
1273827878447300608,chileyaac,4,13,ORG,0.9772
1273827878447300608,covid,45,50,MISC,0.9996
1273827878447300608,urgencias del hospital local,66,94,ORG,0.9922
1273827878447300608,melipilla,98,107,LOC,0.9996
1273827878447300608,jefe de urgencias,112,129,PER,0.9992
1273827878447300608,doctor r,131,139,PER,0.9995
1273827878480883713,mluciaramirez,4,17,PER,0.4556
1273827878480883713,colombia,30,38,LOC,1.0
1273827878480883713,emiratos árabes unidos,98,120,ORG,0.9684
1273827878791241732,actualidadrt,4,16,ORG,0.9372
1273827878791241732,bolivia,39,46,LOC,1.0
1273827878791241732,bolivia,67,74,LOC,1.0
1273827879701417984,fargosi,4,11,PER,0.8709
1273827879701417984,alferdez,29,37,PER,0.7575
1273827880087281665,valeriabuitrag1,4,19,PER,0.994
1273827880196341760,valeriabuitrag1,4,19,PER,0.994
1273827880510914560,covid-19,18,26,MISC,0.9994
1273827880510914560,el valle,38,46,LOC,1.0
1273827880510914560,santa rosalía,48,61,LOC,1.0
1273827880510914560,el recreo,63,72,LOC,1.0
1273827880510914560,caracas,84,91,LOC,0.9999
1273827880510914560,santa teresa,93,105,LOC,1.0
1273827880510914560,catedral,108,116,LOC,0.9996
1273827880510914560,la vega,118,125,LOC,1.0
1273827880510914560,caricuao,127,135,LOC,0.9999
1273827880510914560,el,137,139,LOC,0.9999
1273827880624025600,ministerio público,8,26,ORG,0.8606
