Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1275050906724306947,ume,3,6,ORG,1.0
1275050906724306947,infantería de marina,9,29,ORG,1.0
1275050906724306947,cádiz,71,76,LOC,1.0
1275050906724306947,covid-19,84,92,MISC,0.9999
1275050906963398658,oeiuruguay,4,14,ORG,0.9836
1275050906963398658,andreabergam,30,42,PER,0.3675
1275050906963398658,bid,77,80,ORG,0.9999
1275050906963398658,“estrategias de reapertura de escuelas du,98,139,MISC,0.9989
1275050907047211010,shakira,4,11,PER,0.7666
1275050907047211010,shak,37,41,PER,0.9987
1275050907047211010,glblctzn,53,61,ORG,0.9989
1275050907047211010,eu_commission,70,83,ORG,0.9957
1275050907047211010,globalgoalunite,100,115,MISC,0.9986
1275050907085017089,mercado de quinta crespo,38,62,LOC,0.9998
1275050907085017089,elestimulo,98,108,ORG,0.9938
1275050907101614081,venezuela,94,103,LOC,0.9999
1275050907135287296,covid-19,13,21,MISC,0.9996
1275050907181256707,youtube,30,37,MISC,0.9535
1275050907181256707,miamimundo,102,112,ORG,0.9975
1275050907181256707,florida,113,120,LOC,0.9997
1275050907181256707,miami,121,126,LOC,0.9987
1275050907181256707,coronavirus,163,174,MISC,0.5873
1275050907181256707,mundo,175,180,MISC,0.6268
1275050907181318145,carlosloret,1,12,PER,0.9648
1275050907181318145,covid,112,117,MISC,0.9995
1275050907181318145,carlosloret,207,218,PER,0.9113
1275050907181318145,televisa,244,252,ORG,0.9996
1275050907219234816,carlos quant,27,39,PER,0.9999
1275050907219234816,nicaraguainvestiga,54,72,ORG,0.9996
1275050907219234816,covid19,118,125,MISC,0.9999
1275050907265351685,santa fe,0,8,LOC,0.9999
1275050907265351685,covid-19,26,34,MISC,0.9998
1275050907265351685,salud,131,136,MISC,0.9999
1275050907265351685,covid-19,195,203,MISC,0.9999
1275050908540301314,profesionaldelasaludimss,0,24,MISC,0.9949
1275050908540301314,covid19,55,62,MISC,0.9999
1275050908540301314,covid-19,177,185,MISC,0.9997
1275050909014294530,covid19,58,65,ORG,0.9999
1275050909014294530,regresardependedetodos,229,251,MISC,0.993
1275050909270073344,«mr bean»,6,16,MISC,0.8597
1275050909341450240,covid-19,11,19,MISC,0.9997
1275050909341450240,davidleonromero,196,211,PER,0.9994
1275050909366657024,guatemala,85,94,LOC,1.0
1275050909446238208,reynosa  es reynosa,0,19,LOC,0.9994
1275050909446238208,covid,34,39,LOC,0.9788
1275050909446238208,tamaulipas,43,53,LOC,1.0
1275050909681188864,johanatablada,4,17,ORG,0.4126
1275050909681188864,cayococo,43,51,MISC,0.993
1275050909681188864,cuba,55,59,LOC,0.9998
1275050909773426690,covid-19,53,61,MISC,0.9999
1275050909773426690,omhum4wsyx,106,116,MISC,0.5656
1275050909790330889,jonathan rodríguez,0,18,PER,0.9999
1275050909790330889,cruz azul,85,94,ORG,0.9999
1275050909790330889,"""cabecita""",183,193,PER,0.9998
1275050912608923654,u de columbia,3,17,ORG,0.9999
1275050912608923654,chile,55,60,LOC,1.0
1275050912608923654,covid,106,111,MISC,0.9973
1275050912877359108,estado de alarma,3,19,MISC,0.9994
1275050912877359108,covid-19,61,69,MISC,0.9999
1275050912877359108,ovcs,126,130,ORG,0.9991
1275050912973590531,lomas de zamora,17,32,LOC,0.9999
1275050912973590531,jésica cirio,45,57,PER,1.0
1275050912973590531,covid-19,117,125,MISC,0.9998
1275050913217085440,lovisteenlja,2,14,MISC,0.9955
1275050913506394114,covid-19,7,15,MISC,0.9998
1275050913510678529,jessivelez5,4,15,PER,0.9995
1275050913921564674,puranoticia,4,15,ORG,0.9915
1275050913921564674,gobierno de españa,17,35,ORG,0.9998
1275050913921564674,covid-19,107,115,MISC,0.9999
1275050916979200003,covid19,56,63,MISC,0.9999
1275050917436555267,coronavirus,45,56,MISC,0.9999
1275050917436555267,coronavirus covid19,68,87,MISC,0.9999
1275050917453332487,ucabguayana,4,15,ORG,0.7099
1275050917453332487,siglo21,113,120,MISC,0.9783
1275050917864378371,doctorkruz,4,14,PER,0.991
1275050917864378371,argentina,24,33,LOC,1.0
1275050917864378371,covid,60,65,MISC,0.9998
1275050917897871362,italymario,4,14,ORG,0.9867
1275050917897871362,covid-19,34,42,MISC,0.9997
1275050917897871362,maracaibo,46,55,LOC,1.0
1275050917897871362,doctora solanger escandela,59,85,PER,0.9999
1275050917918920704,gdgc240977,4,14,MISC,0.972
1275050917918920704,covid-19,74,82,MISC,0.9999
1275050918317342721,mexxxikn0,4,13,PER,0.6133
1275050918317342721,méxico’,26,33,LOC,0.9917
1275050918317342721,covid,35,40,MISC,0.9997
1275050918317342721,italia,56,62,LOC,0.9991
1275050918317342721,españa,64,70,LOC,0.9994
1275050918317342721,estados unidos,73,87,ORG,0.9981
1275050921731317761,covid-19,170,178,MISC,0.9998
1275050921731317761,uci,276,279,MISC,0.8089
1275050922033504257,albertorodnews,4,18,ORG,0.7358
