Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1244625425906700288,colombia,3,11,LOC,1.0
1244625425906700288,covid-19,52,60,MISC,0.9999
1244625427471073281,méxico,10,16,LOC,1.0
1244625427471073281,rnroficial,124,134,ORG,0.9961
1244625427710111744,covid19,70,77,MISC,0.9998
1244625427710111744,venezuela,158,167,LOC,1.0
1244625427710111744,ovcs,257,261,ORG,0.9993
1244625427819356160,romero16566,4,15,PER,0.9582
1244625427831959553,eleconomistaes,4,18,ORG,0.9751
1244625427831959553,gregorio marañón,76,92,LOC,0.9999
1244625427831959553,madrid covid,96,108,LOC,0.9999
1244625427840335877,enportada,0,9,MISC,0.998
1244625427840335877,autismo,12,19,MISC,0.9992
1244625427840335877,tdah,22,26,MISC,0.9992
1244625427840335877,mariagsn,145,153,ORG,0.9223
1244625427978690561,castilla-la mancha,25,43,LOC,1.0
1244625431007047681,cnsp,0,4,ORG,0.9999
1244625431007047681,covid-19,59,67,MISC,0.9996
1244625431007047681,covid19mx,117,126,MISC,0.9972
1244625431007047681,coronavirus,127,138,MISC,0.9996
1244625432067977218,brizio,0,6,PER,0.9999
1244625432067977218,covid19,76,83,MISC,0.9999
1244625432067977218,tuligamx,86,94,MISC,0.9999
1244625432067977218,mequedoencasa,97,110,MISC,0.9999
1244625432084795392,oaxaca,12,18,LOC,0.9996
1244625432084795392,covid-19,31,39,MISC,0.9997
1244625436090544128,bedmarlola,4,14,PER,0.9441
1244625436166029312,mlalanda,4,12,PER,0.8997
1244625436174360578,rtultimahora,4,16,ORG,0.9928
1244625436174360578,última hora,18,29,MISC,0.9995
1244625436174360578,putin,32,37,PER,0.9991
1244625436199485440,elmundoes,4,13,ORG,0.9943
1244625436199485440,sanidad,44,51,MISC,0.7936
1244625436199485440,ucis,126,130,MISC,0.5831
1244625436203798528,taliagaona,4,14,ORG,0.934
1244625436203798528,covid19,59,66,MISC,0.9999
1244625436283473929,mascvaze,4,12,PER,0.776
1244625436409245696,españa,27,33,LOC,1.0
1244625436409311232,ejercito,4,12,ORG,0.9999
1244625436409311232,chile,13,18,LOC,0.9997
1244625436409311232,destacamento motorizado n° 11,33,62,ORG,0.9995
1244625436409311232,caupolicán,64,74,MISC,0.9911
1244625436451024897,cruzmorcillo,4,16,PER,0.6539
1244625436451024897,covid,18,23,LOC,0.9992
1244625436451024897,prisiones,45,54,MISC,0.9999
1244625436451024897,alicante,88,96,LOC,1.0
1244625436451024897,covid,110,115,LOC,0.9998
1244625436489003010,coronavirus,81,92,MISC,0.9999
1244625440280662016,svcu7yunms,190,200,MISC,0.5683
1244625440544874497,euronewses,4,14,ORG,0.9997
1244625440544874497,covid19,16,23,MISC,0.9996
1244625440544874497,holanda,25,32,ORG,0.9998
1244625440544874497,china,89,94,LOC,0.9968
1244625440565800964,albertorodnews,4,18,ORG,0.5878
1244625440565800964,ecuador,20,27,LOC,1.0
1244625440565800964,latinoamérica,48,61,LOC,1.0
1244625440595218433,gobierno,25,33,ORG,0.9989
1244625440595218433,alberto núñez feijóo,37,57,PER,0.8274
1244625440595218433,covid-19,113,121,MISC,0.9999
1244625440595218433,galicia,125,132,LOC,1.0
1244625440595218433,contrainformación,135,152,MISC,0.9976
1244625440595218433,contrainfo,183,193,MISC,0.9945
1244625440729333760,ivocaracas,4,14,PER,0.9846
1244625440729333760,china,87,92,ORG,0.9982
1244625444449771520,coronavirus,4,15,ORG,0.9878
1244625444449771520,derecho de familia,84,102,MISC,0.9999
1244625444449771520,derecho laboral,105,120,MISC,0.9997
1244625444449771520,derecho civil,123,136,MISC,0.9997
1244625444449771520,ley de copropiedad,139,157,MISC,0.9999
1244625444579823617,guerrillafem78,4,18,ORG,0.6099
1244625444579823617,rehman shukr,20,32,PER,0.9999
1244625444579823617,fmi,54,57,ORG,1.0
1244625444579823617,covid19,67,74,MISC,0.9976
1244625444609163264,enricjuliana,4,16,PER,0.9978
1244625444609163264,europa,29,35,LOC,1.0
1244625444609163264,tribunal de luxemburgo,53,75,ORG,0.9989
