Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1337970500190924800,semanamtp,0,9,MISC,0.9973
1337970500190924800,méxico,14,20,LOC,0.9999
1337970500291719169,claudiashein,22,34,PER,0.9312
1337970500291719169,cdmx,48,52,ORG,0.9121
1337970500476182528,suiza,0,5,ORG,0.9919
1337970500476182528,covid-19,69,77,MISC,0.9999
1337970500732071936,covid-19,15,23,MISC,0.9999
1337970500732071936,viviendadigna,44,57,MISC,0.9999
1337970500795035654,covid19,90,97,MISC,0.9999
1337970500950052864,gobierno,0,8,ORG,0.9997
1337970500950052864,covid-19,71,79,MISC,0.9999
1337970502426648576,covid-19,8,16,MISC,0.9995
1337970502426648576,chile,20,25,LOC,1.0
1337970502472785921,covid19,103,110,MISC,0.9998
1337970502472785921,diciembreencasa,127,142,MISC,0.8743
1337970502472785921,noteconfíes,143,154,MISC,0.6287
1337970502657134594,carlos trejo,0,12,PER,0.9999
1337970502657134594,adame,87,92,PER,0.9997
1337970502682505216,eeuu,0,4,ORG,0.9379
1337970502682505216,pfizer,25,31,ORG,0.9999
1337970502682505216,eeuu,84,88,ORG,0.9989
1337970502682505216,pfizer,96,102,ORG,0.9999
1337970502783131648,gobierno de la ciudad de méxico,19,50,ORG,0.7948
1337970502783131648,claudia sheinbaum,52,69,PER,0.9999
1337970502783131648,covid-19,132,140,MISC,0.9999
1337970503152185347,américa latina,28,42,LOC,0.9999
1337970503152185347,covid-19,102,110,MISC,0.9998
1337970503588454401,italia,0,6,LOC,0.9998
1337970503642992640,poder,66,71,MISC,0.5221
1337970508021837825,emergencia,51,61,MISC,0.9954
1337970508021837825,covid-19,66,74,MISC,0.9998
1337970508021837825,palmas 810,120,130,LOC,0.9803
1337970508021837825,las,135,138,LOC,0.999
1337970509074591747,global,2,8,MISC,0.7083
1337970509074591747,covid 19,49,57,MISC,0.9997
1337970510676705280,rioscorona222,4,17,PER,0.9978
1337970510676705280,covid,33,38,PER,0.9999
1337970510676705280,méxico,104,110,LOC,0.9995
1337970510718791683,esteban,4,11,PER,0.9924
1337970510718791683,dido02,12,18,PER,0.3046
1337970511385665537,covid,20,25,PER,0.9999
