Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1337895002052186120,lajornadaonline,4,19,ORG,0.9348
1337895002052186120,centrohistórico,82,97,LOC,0.9999
1337895002798755844,covid19,11,18,MISC,0.9999
1337895003272720385,covid19,129,136,MISC,0.9999
1337895004379996161,argentina,13,22,LOC,0.9991
1337895004379996161,cuidados intensivos,93,112,MISC,0.8764
1337895004379996161,uci,133,136,MISC,0.9993
1337895004379996161,argentina,153,162,LOC,0.9994
1337895004593823744,santiago cafiero,0,16,PER,0.9999
1337895004593823744,gestion,92,99,MISC,0.7579
1337895004593823744,santiagocafiero,100,115,PER,0.9357
1337895004593823744,cafiero,116,123,PER,0.999
1337895004593823744,coronavirus,152,163,MISC,0.9601
1337895004593823744,informateaca,164,176,MISC,0.9984
1337895004623282176,covid19,25,32,MISC,0.9998
1337895004732321794,envideo,0,7,MISC,0.8512
1337895004732321794,covid19,23,30,MISC,0.9997
1337895005218750464,covid19,98,105,MISC,0.9998
1337895005218750464,méxico,110,116,LOC,0.9999
1337895005218750464,felizsabado,123,134,MISC,0.5049
1337895005218750464,abc radio,137,146,ORG,0.9983
1337895005218750464,spotifypodcasts,178,193,MISC,0.9878
1337895005562806274,vacacióncovid,124,137,MISC,0.8603
1337895005562806274,últimojalón2020vscovid,147,169,MISC,0.9997
1337895005562806274,covid19,217,224,MISC,0.9944
1337895015633145856,jlozanoa,4,12,PER,0.8765
1337895015633145856,ciudad de méxico,19,35,LOC,0.7132
1337895015633145856,amlo,105,109,PER,0.997
1337895015633145856,claudiashein,117,129,PER,0.9945
1337895022113533958,jorgeivanospina,4,19,PER,0.9997
1337895023057235976,elderdiaz01,18,29,PER,0.9989
1337895023057235976,pedrosalazar420,31,46,PER,0.9974
1337895023057235976,flavioalarcon,48,61,PER,0.9994
1337895023057235976,alfredojr69,63,74,PER,0.9963
1337895023057235976,sergioduart08,76,89,PER,0.9591
1337895023057235976,campoeliasjr,91,103,PER,0.9203
1337895023057235976,eduardoluisfut,105,119,PER,0.9998
1337895023057235976,josehugoillera,121,135,PER,0.9987
1337895023350870018,diazcanelb,4,14,ORG,0.9868
1337895023350870018,cienciasmédicas,42,57,MISC,0.9999
1337895023350870018,lahabana,93,101,LOC,1.0
1337895023787057156,emergenciassev,4,18,ORG,0.9864
1337895023787057156,policía local,20,33,ORG,0.9999
1337895023787057156,calle san esteban,56,73,LOC,0.9933
1337895023787057156,sevilla,74,81,LOC,0.9983
1337895027209592834,españa,29,35,LOC,1.0
1337895028564299776,europa,30,36,LOC,0.9999
1337895032079216648,alvisepf,4,12,PER,0.5917
1337895032079216648,psoe,21,25,ORG,1.0
1337895032079216648,galapagar,73,82,LOC,0.9999
1337895032817397760,oviedocapital,4,17,ORG,0.9939
1337895032817397760,chivato,48,55,PER,0.7447
1337895033312317447,victortrejos16,4,18,PER,0.9996
1337895033312317447,correamayin,21,32,PER,0.88
1337895033312317447,comusav,96,103,ORG,1.0
1337895034075701249,ssalud,4,10,ORG,0.9995
1337895034075701249,covid19,71,78,MISC,0.9999
1337895034218287106,dale campeóooooooooon,0,21,PER,0.9966
1337895034218287106,rapder5,23,30,MISC,1.0
1337895036105740288,ávila,31,36,LOC,0.9999
1337895036105740288,covid19,83,90,MISC,0.9999
1337895036105740288,protecivilavila,116,131,ORG,0.9998
1337895036105740288,emergenciaavila,133,148,ORG,0.9993
1337895036105740288,nursingnowavila,150,165,ORG,0.9999
1337895036105740288,avpc,167,171,ORG,0.9999
1337895036105740288,arpa,172,176,ORG,0.9999
1337895043093458946,drtedros,1,9,ORG,0.4581
1337895043093458946,bts,11,14,ORG,0.9999
1337895043093458946,le dijo hobi,19,31,MISC,0.9999
1337895043219279874,buenas tardes victoriapopular,14,43,MISC,0.9921
1337895043219279874,nanunsc2,45,53,PER,0.4778
1337895043219279874,jonatha718,55,65,PER,0.9968
1337895043219279874,baenadegas,67,77,PER,0.7184
1337895043219279874,gloriamaria057,79,93,PER,0.8798
1337895043219279874,mariakaroke,95,106,PER,0.997
1337895043219279874,bebanegra,117,126,PER,0.9447
1337895047354834949,covid19,25,32,MISC,0.9999
