Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1230884886023720960,economiaed,137,147,ORG,0.8512
1230884886170492929,egipto,22,28,LOC,1.0
1230884886170492929,argelia,30,37,LOC,1.0
1230884886170492929,sudáfrica,40,49,LOC,1.0
1230884886170492929,áfrica,100,106,LOC,1.0
1230884886946254849,japón,34,39,LOC,1.0
1230884886946254849,corea del sur,42,55,LOC,0.9999
1230884886946254849,china  oaxaca,81,94,LOC,0.9999
1230884887487488002,paco vazga,55,65,PER,0.9999
1230884887487488002,rey,96,99,MISC,0.9004
1230884887487488002,carnavaldemazatlán 2020,104,127,MISC,0.9249
1230884887693025282,china,12,17,LOC,1.0
1230884887693025282,japón,82,87,LOC,1.0
1230884887693025282,diamondprincess,130,145,MISC,0.9999
1230884887948775424,zona gourmet,3,15,MISC,0.7116
1230884888389144576,china,0,5,LOC,0.7841
1230884889509027841,isabel ii,33,42,PER,0.9995
1230884889509027841,meghan,44,50,PER,0.9999
1230884889509027841,harry,53,58,PER,0.9999
1230884889622466560,maracay,45,52,LOC,1.0
1230884890507218944,teinforma,0,9,MISC,0.9052
1230884890507218944,jackie chan,91,102,PER,0.9997
1230884892101103621,coronavirus covid19,21,40,MISC,0.9987
1230884892331909120,albertorodnews,4,18,ORG,0.6538
1230884892331909120,maracay,83,90,LOC,1.0
1230884892331909120,aragua,99,105,LOC,1.0
1230884892872978432,strangecoisas,1,14,MISC,0.5357
1230884893564993541,aviacionline,4,16,ORG,0.9937
1230884893564993541,hna,18,21,ORG,0.9999
1230884893564993541,hainan airlines,95,110,ORG,0.9999
1230884894831783942,albertorodnews,4,18,ORG,0.6538
1230884894831783942,maracay,83,90,LOC,1.0
1230884894831783942,aragua,99,105,LOC,1.0
1230884896010317825,líbano,45,51,LOC,1.0
1230884896010317825,laprovinciabsas,81,96,ORG,0.9936
1230884896622641152,opinión21,0,9,MISC,0.9886
1230884896622641152,anthony laub,10,22,PER,0.9997
1230884896622641152,alaublaub,25,34,PER,0.7903
1230884896622641152,coronavirus,40,51,MISC,1.0
1230884896622641152,osinergmin lee,64,78,LOC,0.9998
1230884896622641152,opina21,90,98,MISC,0.9999
1230884897033773057,wuhan,49,54,LOC,1.0
1230884897033773057,gobierno del ecuador,100,120,ORG,0.9999
1230884897033773057,ucrania,160,167,LOC,1.0
1230884897033773057,china,170,175,LOC,1.0
1230884897033773057,prevenciónessalud,227,244,MISC,0.9362
1230884897033793537,ivoox,28,33,ORG,0.6896
1230884897033793537,coronavirus | jorge adán | médico epidemiólogo,35,81,MISC,0.9996
1230884901160968192,lucioquincioc,4,17,PER,0.9992
1230884901160968192,maracay,29,36,LOC,1.0
1230884901278408705,oms,0,3,ORG,0.9999
1230884901278408705,china,54,59,LOC,0.9998
1230884901970464768,china,152,157,LOC,0.9962
1230884902264025091,churuguara,4,14,ORG,0.5158
1230884902264025091,china,61,66,LOC,0.9999
1230884902264025091,elbano par,127,137,LOC,0.739
1230884902402437126,albertorodnews,4,18,ORG,0.6538
1230884902402437126,maracay,83,90,LOC,1.0
1230884902402437126,aragua,99,105,LOC,1.0
