Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1259954033038708737,parís,56,61,LOC,0.9999
1259954033177083907,ajuntamentvlc,22,35,ORG,0.9999
1259954033177083907,arzobispo de,57,69,PER,0.9991
1259954033177083907,archivalencia,71,84,PER,0.9371
1259954033177083907,mons cañizares,85,100,PER,0.8825
1259954033177083907,virgen,118,124,MISC,0.8902
1259954033177083907,dgobiernocv,184,195,ORG,0.9677
1259954033512628226,yeidckol,4,12,ORG,0.8881
1259954033512628226,mexico,15,21,LOC,0.9968
1259954036478038022,miguelmontejo74,4,19,PER,0.9912
1259954036478038022,ayuso,49,54,ORG,0.9949
1259954036670939136,1cinys,4,10,ORG,0.9237
1259954036696113153,lourdespaucar,4,17,PER,0.9991
1259954036696113153,consejo del colegiomédico,24,49,ORG,0.9998
1259954036725383168,franciscomore13,4,19,PER,0.9555
1259954036725383168,thenewyorktimes,26,41,ORG,0.9986
1259954036725383168,zara,58,62,ORG,0.9997
1259954036725383168,inditex,64,71,ORG,0.9999
1259954036725383168,mango,75,80,ORG,0.9999
1259954036725383168,covidー19,97,105,MISC,0.9999
1259954036859645959,napocornejo,4,15,PER,0.4656
1259954037061038081,parís,56,61,LOC,0.9999
1259954040387129345,sr_pe,4,9,PER,0.9985
1259954040387129345,isa,38,41,PER,0.9947
1259954040819060744,cumaná,20,26,MISC,0.938
1259954040819060744,covid19,95,102,MISC,0.9999
1259954041314054148,alcer,4,9,ORG,0.9999
1259954041314054148,navarra,10,17,LOC,0.9997
1259954041314054148,coronavirus,19,30,MISC,0.9996
1259954041314054148,covidー19,98,106,MISC,0.9999
1259954044539453441,yolanda gaete,0,13,PER,0.9999
1259954044539453441,empresa municipal de aseo,26,51,ORG,0.9999
1259954044539453441,emaseo,53,59,ORG,1.0
1259954044539453441,covid-19,151,159,MISC,0.9996
1259954044572966915,adrianbarbon,4,16,PER,0.999
1259954044837249030,epinternacional,4,19,ORG,0.9997
1259954044837249030,madagascar,38,48,LOC,0.9983
1259954044849860608,sánchez,62,69,PER,0.9999
1259954044849860608,miguelpr83,126,136,PER,0.7489
1259954045193728003,martinvizcarrac,32,47,PER,0.9982
1259954045193728003,victorzamora,89,101,PER,0.9406
1259954045307027456,notimex,4,11,ORG,0.9999
1259954045307027456,loquedebessaber,21,36,MISC,0.983
1259954045307027456,covid19,48,55,MISC,0.9998
1259954045307027456,méxico,70,76,LOC,0.9998
1259954045307027456,notimex,81,88,ORG,0.9999
1259954045307027456,notimex,95,102,ORG,0.9998
1259954045881589762,mafeciavaldini,4,18,ORG,0.9135
1259954045881589762,venezuela,37,46,MISC,0.6481
1259954045906751491,presidencialve,4,18,ORG,0.9037
1259954045906751491,nicolasmaduro,41,54,PER,0.9972
1259954045906751491,covid-19,112,120,MISC,0.9999
1259954045931978755,oscar_puente,4,16,PER,0.6209
1259954045931978755,alemania,39,47,LOC,1.0
1259954045931978755,german,98,104,MISC,0.6785
1259954045931978755,covid-19,105,113,MISC,0.9993
1259954045999091714,aandest,4,11,ORG,0.9758
1259954045999091714,idiazayuso,14,24,PER,0.9836
1259954045999091714,covid 19,89,97,MISC,0.9998
1259954048628920321,matbolivariana,4,18,ORG,0.9952
1259954048628920321,pdte,47,51,ORG,0.9987
1259954048628920321,nicolasmaduro,53,66,PER,0.9947
1259954048628920321,alcalde chavista,70,86,ORG,0.8509
1259954048628920321,wilfredoordazt,88,102,PER,0.4381
1259954048628920321,equipo de desinfección,116,138,ORG,0.9958
1259954049241186307,pdiazdevaldes,4,17,ORG,0.8901
1259954049241186307,instituto milenio de fundamento de datos,40,80,ORG,0.9947
1259954049241186307,imfd,81,85,ORG,0.9495
1259954049241186307,covi,135,139,ORG,0.9997
1259954049295810560,noticiascaracol,4,19,ORG,0.9586
1259954049295810560,covid-19,44,52,MISC,0.9998
1259954049295810560,nariño,73,79,LOC,1.0
1259954049333563398,unoticias,16,25,ORG,0.9992
1259954049333563398,bss,46,49,MISC,0.7715
1259954049333563398,hospital universitario,61,83,ORG,0.9997
1259954049333563398,hospital,130,138,ORG,0.9877
1259954049484455941,jrcossio,4,12,MISC,0.5815
1259954049484455941,dr macías,30,40,PER,0.9997
1259954049803259904,covid19,118,125,MISC,0.999
1259954049803259904,madresdelapa,126,138,ORG,0.9972
1259954052445671432,adt,46,49,MISC,0.9994
1259954052445671432,covid-19,71,79,MISC,0.9998
1259954052827353089,nicolasmaduro,4,17,PER,0.9972
1259954052827353089,venezuela,30,39,LOC,0.9967
1259954052827353089,coronavirus,84,95,MISC,1.0
1259954052827353089,sistema del carnet de la patri,109,139,MISC,0.9997
1259954052957376513,laishawilkins,4,17,PER,0.3694
1259954052957376513,tu,107,109,ORG,0.8623
1259954052957376513,imss,110,114,ORG,0.8449
1259954053062242307,rtultimahora,4,16,ORG,0.9257
1259954053062242307,última hora,18,29,MISC,0.9595
1259954053062242307,eeuu,46,51,LOC,0.9998
1259954053062242307,covid-19,57,65,MISC,0.8223
1259954053527855110,albertorodnews,4,18,ORG,0.9959
1259954053527855110,ghana,94,99,LOC,1.0
1259954053548736513,albertorodnews,4,18,ORG,0.9959
1259954053548736513,ghana,94,99,LOC,1.0
1259954057277517825,sánchez,62,69,PER,0.9999
1259954057277517825,miguelpr83,126,136,PER,0.7489
1259954057357275139,infobaeamerica,4,18,ORG,0.9989
1259954057357275139,estados unidos,30,44,ORG,0.8374
1259954057579560960,afpespanol,4,14,ORG,0.9999
1259954057579560960,eeuu,27,31,LOC,0.9997
1259954057579560960,universidad john hopkins,103,127,ORG,0.9999
1259954057730502656,enplanxd,4,12,ORG,0.887
1259954057965379584,zoodomrd,4,12,ORG,0.7395
1259954057965379584,bitácora zoodom,14,29,MISC,0.9929
1259954058066120704,pol,4,7,PER,0.8771
1259954058066120704,elalto,19,25,ORG,0.9996
1259954058066120704,ffaa,50,54,ORG,0.9999
1259954058158276613,gob,4,7,ORG,0.9999
1259954058158276613,puebla,8,14,LOC,0.9999
1259954061396242434,claudiashein,4,16,PER,0.8474
1259954061928996866,desenmascarad0r,4,19,MISC,0.9379
1259954061928996866,ffp2,50,54,MISC,0.9992
1259954061928996866,comunidadmadrid,60,75,ORG,0.9948
1259954061928996866,idiazayuso,77,87,ORG,0.9995
1259954061928996866,saludmadrid,89,100,ORG,0.7788
1259954061928996866,alibaba,128,135,ORG,0.4861
1259954061958356992,inforioportal,4,17,ORG,0.9904
1259954061958356992,nuevo  berlín,51,64,LOC,0.9999
1259954062142910464,inefable82,4,14,ORG,0.8564
1259954065510989824,afpespanol,4,14,ORG,0.9999
1259954065510989824,eeuu,27,31,LOC,0.9997
1259954065510989824,universidad john hopkins,103,127,ORG,0.9999
1259954065649414150,cathyjuvinao,4,16,PER,0.9995
1259954065649414150,congreso,50,58,ORG,1.0
1259954065716502529,damianzepeda,4,16,PER,0.6017
1259954065716502529,lopezobrador,23,35,PER,0.9058
1259954065716502529,méxico,72,78,LOC,1.0
1259954065926090752,revolucion3,4,15,ORG,0.9975
1259954065926090752,gómez leyva,85,96,PER,0.9999
1259954066169495553,erikaolavarria1,4,19,PER,0.9701
